sciName,howMany,comName,lat,lng,N_papers,id,publication_date,abstract,title
Haemorhous mexicanus,4,House Finch,49.26476,-123.25257,25,10.1371/journal.pone.0178667,2017-06-01T00:00:00Z,"
Wildlife residing in urban landscapes face many human-related threats to their survival. For birds, collision with glass on manmade structures has been identified as a major hazard, causing hundreds of millions of avian fatalities in North America every year. Although research has investigated factors associated with bird-glass collision mortality at buildings, no prior studies have focused on bird fatalities at glass-walled bus shelters. Our objectives in this study were to describe the magnitude of bird-bus shelter collisions in the city of Stillwater, Oklahoma and assess potential predictors of collision risk, including characteristics of shelters (glass area) and surrounding land cover (e.g., vegetative features). We surveyed for bird carcasses and indirect collision evidence at 18 bus shelters over a five-month period. Linear regression and model selection results revealed that the amount of glass on shelters and the area of lawn within 50 m of shelters were both positively related to fatal bird collisions; glass area was also positively associated with observations of collision evidence on glass surfaces. After accounting for scavenger removal of carcasses, we estimate that a minimum of 34 birds are killed each year between May and September by collision with the 36 bus shelters in the city of Stillwater. While our study provides an initial look at bird fatalities at bus shelters, additional research is needed to generate a large-scale estimate of collision mortality and to assess species composition of fatalities at a national scale. Designing new bus shelters to include less glass and retrofitting existing shelters to increase visibility of glass to birds will likely reduce fatal bird collisions at bus shelters and thus reduce the cumulative magnitude of anthropogenic impacts to birds in cities.
",Magnitude and correlates of bird collisions at glass bus shelters in an urban landscape
Haemorhous mexicanus,4,House Finch,49.26476,-123.25257,25,10.1371/journal.pone.0135685,2015-08-13T00:00:00Z,"
Consistent expanding urbanization dramatically transforms natural habitats and exposes organisms to novel environmental challenges, often leading to reduced species richness and diversity in cities. However, it remains unclear how individuals are affected by the urban environment and how they can or cannot adjust to the specific characteristics of urban life (e.g. food availability). In this study, we used an integrative multi-component approach to investigate the effects of urbanization on the nutritional status of house sparrows (Passer domesticus). We assessed several morphological and physiological indices of body condition in both juveniles (early post-fledging) and breeding adults from four sites with different levels of urbanization in France, Western Europe. We found that sparrows in more urbanized habitats have reduced body size and body mass compared to their rural conspecifics. However, we did not find any consistent differences in a number of complementary indices of condition (scaled mass index, muscle score, hematocrit, baseline and stress-induced corticosterone levels) between urban and rural birds, indicating that urban sparrows may not be suffering nutritional stress. Our results suggest that the urban environment is unlikely to energetically constrain adult sparrows, although other urban-related variables may constrain them. On the other hand, we found significant difference in juvenile fat scores, suggesting that food types provided to young sparrows differed highly between habitats. In addition to the observed smaller size of urban sparrows, these results suggest that the urban environment is inadequate to satisfy early-life sparrows’ nutritional requirements, growth, and development. The urban environment may therefore have life-long consequences for developing birds.
","Influence of Urbanization on Body Size, Condition, and Physiology in an Urban Exploiter: A Multi-Component Approach"
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0101577,2014-07-03T00:00:00Z,"
Flexible metabolic phenotypes allow animals to adjust physiology to better fit ecological or environmental demands, thereby influencing fitness. Summit metabolic rate (Msum = maximal thermogenic capacity) is one such flexible trait. Skeletal muscle and heart masses and myocyte metabolic intensity are potential drivers of Msum flexibility in birds. We examined correlations of skeletal muscle and heart masses and pectoralis muscle citrate synthase (CS) activity (an indicator of cellular metabolic intensity) with Msum in house sparrows (Passer domesticus) and dark-eyed juncos (Junco hyemalis) to determine whether these traits are associated with Msum variation. Pectoralis mass was positively correlated with Msum for both species, but no significant correlation remained for either species after accounting for body mass (Mb) variation. Combined flight and leg muscle masses were also not significantly correlated with Msum for either species. In contrast, heart mass was significantly positively correlated with Msum for juncos and nearly so (P = 0.054) for sparrows. Mass-specific and total pectoralis CS activities were significantly positively correlated with Msum for sparrows, but not for juncos. Thus, myocyte metabolic intensity influences Msum variation in house sparrows, although the stronger correlation of total (r = 0.495) than mass-specific (r = 0.378) CS activity with Msum suggests that both pectoralis mass and metabolic intensity impact Msum. In contrast, neither skeletal muscle masses nor pectoralis metabolic intensity varied with Msum in juncos. However, heart mass was associated with Msum variation in both species. These data suggest that drivers of metabolic flexibility are not uniform among bird species.
",Mechanistic Drivers of Flexibility in Summit Metabolic Rates of Small Birds
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pntd.0004489,2016-04-14T00:00:00Z,"
Traits that facilitate competition for reproductive resources or that influence mate choice have evolved to signal resilience to infectious disease and other stressors. As a result, the dynamics of competition and choice can, in theory, be used to generate predictions about sex-, age-, and trait-specific vulnerabilities for any sexually reproducing species, including humans. These dynamics and associated vulnerabilities are reviewed for nonhuman species, focusing on traits that are compromised by exposure to parasites. Using the same approach, sex-, age-, and trait-specific vulnerabilities to parasitic disease are illustrated for children’s and adolescent’s physical growth and fitness. Suggestions are then provided for widening the assessment of human vulnerabilities to include age-appropriate measures of behavioral (e.g., children’s play) and cognitive (e.g., language fluency) traits. These are traits that are likely to be compromised by infection in age- and sex-specific ways. Inclusion of these types of measures in studies of neglected tropic diseases has the potential to provide a more nuanced understanding of how these diseases undermine human wellbeing and may provide a useful means to study the efficacy of associated treatments.
","Can Neglected Tropical Diseases Compromise Human Wellbeing in Sex-, Age-, and Trait-Specific Ways?"
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0103553,2014-07-25T00:00:00Z,"
Emerging infectious diseases often result from pathogens jumping to novel hosts. Identifying possibilities and constraints on host transfer is therefore an important facet of research in disease ecology. Host transfers can be studied for the bacterium Mycoplasma gallisepticum, predominantly a pathogen of poultry until its 1994 appearance and subsequent epidemic spread in a wild songbird, the house finch Haemorhous mexicanus and some other wild birds. We screened a broad range of potential host species for evidence of infection by M. gallisepticum in order to answer 3 questions: (1) is there a host phylogenetic constraint on the likelihood of host infection (house finches compared to other bird species); (2) does opportunity for close proximity (visiting bird feeders) increase the likelihood of a potential host being infected; and (3) is there seasonal variation in opportunity for host jumping (winter resident versus summer resident species). We tested for pathogen exposure both by using PCR to test for the presence of M. gallisepticum DNA and by rapid plate agglutination to test for the presence of antibodies. We examined 1,941 individual birds of 53 species from 19 avian families. In 27 species (15 families) there was evidence for exposure with M. gallisepticum although conjunctivitis was very rare in non-finches. There was no difference in detection rate between summer and winter residents, nor between feeder birds and species that do not come to feeders. Evidence of M. gallisepticum infection was found in all species for which at least 20 individuals had been sampled. Combining the present results with those of previous studies shows that a diverse range of wild bird species may carry or have been exposed to M. gallisepticum in the USA as well as in Europe and Asia.
",Diverse Wild Bird Host Range of Mycoplasma gallisepticum in Eastern North America
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0163348,2016-09-20T00:00:00Z,"
This research examines the evolution and phylogenetic distribution of a peculiar and often overlooked character seen in birds, herein called tracheal and esophageal displacement. Tracheal and esophageal displacement refers to an asymmetrically situated trachea and/or esophagus along the length of the neck. This contrasts with what would be perceived as the “normal” (midsagittal) placement of these organs, wherein the two organs are situated along the ventral midline of the neck with no deviation. A total of forty-two bird species were examined (thirty-six of which came from dissections whereas six came from comments from previous literature or personal observations), as well as turtles, lizards, crocodylians, and mammals. This study found that essentially all birds have a laterally displaced trachea and/or esophagus. Lizards and mammals were seen to have normal, midsagittally placed tracheae and esophagi. Crocodylians were interesting in that alligators were defined by a normally situated trachea and esophagus whereas some crocodiles were characterized by displacement. In birds, the displacement may occur gradually along the neck, or it may happen immediately upon exiting the oropharynx. Displacement of these organs in birds is the result of a heavily modified neck wherein muscles that restrict mobility of the trachea and esophagus in lizards, alligators, and mammals (e.g., m. episternocleidomastoideus, m. omohyoideus, and m. sternohyoideus) no longer substantially restrict positions of the trachea and esophagus in birds. Rather, these muscles are modified in ways which may assist with making tracheal movements. The implications of this study may provide interesting insights for future comparisons in extinct taxa.
",On the Morphological Description of Tracheal and Esophageal Displacement and Its Phylogenetic Distribution in Avialae
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0155154,2016-06-08T00:00:00Z,"
Bioluminescence is primarily a marine phenomenon with 80% of metazoan bioluminescent genera occurring in the world’s oceans. Here we show that bioluminescence has evolved repeatedly and is phylogenetically widespread across ray-finned fishes. We recover 27 independent evolutionary events of bioluminescence, all among marine fish lineages. This finding indicates that bioluminescence has evolved many more times than previously hypothesized across fishes and the tree of life. Our exploration of the macroevolutionary patterns of bioluminescent lineages indicates that the present day diversity of some inshore and deep-sea bioluminescent fish lineages that use bioluminescence for communication, feeding, and reproduction exhibit exceptional species richness given clade age. We show that exceptional species richness occurs particularly in deep-sea fishes with intrinsic bioluminescent systems and both shallow water and deep-sea lineages with luminescent systems used for communication.
",Repeated and Widespread Evolution of Bioluminescence in Marine Fishes
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0112251,2014-11-05T00:00:00Z,"
Species distribution models often use climate data to assess contemporary and/or future ranges for animal or plant species. Land use and land cover (LULC) data are important predictor variables for determining species range, yet are rarely used when modeling future distributions. In this study, maximum entropy modeling was used to construct species distribution maps for 50 North American bird species to determine relative contributions of climate and LULC for contemporary (2001) and future (2075) time periods. Species presence data were used as a dependent variable, while climate, LULC, and topographic data were used as predictor variables. Results varied by species, but in general, measures of model fit for 2001 indicated significantly poorer fit when either climate or LULC data were excluded from model simulations. Climate covariates provided a higher contribution to 2001 model results than did LULC variables, although both categories of variables strongly contributed. The area deemed to be “suitable” for 2001 species presence was strongly affected by the choice of model covariates, with significantly larger ranges predicted when LULC was excluded as a covariate. Changes in species ranges for 2075 indicate much larger overall range changes due to projected climate change than due to projected LULC change. However, the choice of study area impacted results for both current and projected model applications, with truncation of actual species ranges resulting in lower model fit scores and increased difficulty in interpreting covariate impacts on species range. Results indicate species-specific response to climate and LULC variables; however, both climate and LULC variables clearly are important for modeling both contemporary and potential future species ranges.
",The Relative Impacts of Climate and Land-Use Change on Conterminous United States Bird Species from 2001 to 2075
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0120375,2015-03-20T00:00:00Z,"
There has been a growing recognition that the narrow linear strips of uncultivated vegetation that lie between roads and agricultural crops, referred to as roadside right-of-ways or verges, can serve as areas for the conservation of wildlife. The features of right-of-ways that should influence the composition of wildlife communities vary considerably. Our goal was to determine what features of right-of-ways increased the conservation potential of right-of-ways for wildlife in a grassland system dominated by agricultural production. We sampled 100 right-of-ways for birds and 92 right-of-ways for small mammals in McDonough and Warren Counties in west-central Illinois. We found that the sizes of right-of-ways and the amount of traffic on the adjacent roads synergistically worked to influence wildlife communities. On roads with low traffic, avian species richness increased rapidly with increased right-of-way width, while on roads with high traffic, avian richness increased only slightly with increasing right-of-way widths. We found that wider roadside right-of-ways (preferably across the road from equally wide right-of-ways) with thicker and taller vegetation had the greatest conservation value for birds and small mammals. The features that enhanced the conservation value of right-of-ways in our study area were uncommon. Efforts to create or enhance these features for the benefit of wildlife would likely face numerous obstacles. Nonetheless, from a grassland conservation perspective, working with stakeholders to implement specific strategies to enhance these often neglected areas may be an effective complement to purchasing and restoring conservation lands away from roads.
",Maximizing the Wildlife Conservation Value of Road Right-of-Ways in an Agriculturally Dominated Landscape
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0027347,2011-11-09T00:00:00Z,"
        Insectivorous Western Bluebirds (Sialia mexicana) occupy vineyard nest boxes established by California winegrape growers who want to encourage avian conservation. Experimentally, the provision of available nest sites serves as an alternative to exclosure methods for isolating the potential ecosystem services provided by foraging birds. We compared the abundance and species richness of avian foragers and removal rates of sentinel prey in treatments with songbird nest boxes and controls without nest boxes. The average species richness of avian insectivores increased by over 50 percent compared to controls. Insectivorous bird density nearly quadrupled, primarily due to a tenfold increase in Western Bluebird abundance. In contrast, there was no significant difference in the abundance of omnivorous or granivorous bird species some of which opportunistically forage on grapes. In a sentinel prey experiment, 2.4 times more live beet armyworms (Spodoptera exigua) were removed in the nest box treatment than in the control. As an estimate of the maximum foraging services provided by insectivorous birds, we found that larval removal rates measured immediately below occupied boxes averaged 3.5 times greater than in the control. Consequently the presence of Western Bluebirds in vineyard nest boxes strengthened ecosystem services to winegrape growers, illustrating a benefit of agroecological conservation practices. Predator addition and sentinel prey experiments lack some disadvantages of predator exclusion experiments and were robust methodologies for detecting ecosystem services.
      ",Avian Conservation Practices Strengthen Ecosystem Services in California Vineyards
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0055097,2013-02-05T00:00:00Z,"
        Understanding interactions between mobile species distributions and landcover characteristics remains an outstanding challenge in ecology. Multiple factors could explain species distributions including endogenous evolutionary traits leading to conspecific clustering and endogenous habitat features that support life history requirements. Birds are a useful taxon for examining hypotheses about the relative importance of these factors among species in a community. We developed a hierarchical Bayes approach to model the relationships between bird species occupancy and local landcover variables accounting for spatial autocorrelation, species similarities, and partial observability. We fit alternative occupancy models to detections of 90 bird species observed during repeat visits to 316 point-counts forming a 400-m grid throughout the Patuxent Wildlife Research Refuge in Maryland, USA. Models with landcover variables performed significantly better than our autologistic and null models, supporting the hypothesis that local landcover heterogeneity is important as an exogenous driver for species distributions. Conspecific clustering alone was a comparatively poor descriptor of local community composition, but there was evidence for spatial autocorrelation in all species. Considerable uncertainty remains whether landcover combined with spatial autocorrelation is most parsimonious for describing bird species distributions at a local scale. Spatial structuring may be weaker at intermediate scales within which dispersal is less frequent, information flows are localized, and landcover types become spatially diversified and therefore exhibit little aggregation. Examining such hypotheses across species assemblages contributes to our understanding of community-level associations with conspecifics and landscape composition.
      ",Explaining Local-Scale Species Distributions: Relative Contributions of Spatial Autocorrelation and Landscape Heterogeneity for an Avian Assemblage
Spinus tristis,2,American Goldfinch,49.26476,-123.25257,12,10.1371/journal.pone.0113617,2014-11-26T00:00:00Z,"
Reaction norms reflect an organisms' capacity to adjust its phenotype to the environment and allows for identifying trait values associated with physiological limits. However, reaction norms of physiological parameters are mostly unknown for endotherms living in natural conditions. Black-capped chickadees (Poecile atricapillus) increase their metabolic performance during winter acclimatization and are thus good model to measure reaction norms in the wild. We repeatedly measured basal (BMR) and summit (Msum) metabolism in chickadees to characterize, for the first time in a free-living endotherm, reaction norms of these parameters across the natural range of weather variation. BMR varied between individuals and was weakly and negatively related to minimal temperature. Msum varied with minimal temperature following a Z-shape curve, increasing linearly between 24°C and −10°C, and changed with absolute humidity following a U-shape relationship. These results suggest that thermal exchanges with the environment have minimal effects on maintenance costs, which may be individual-dependent, while thermogenic capacity is responding to body heat loss. Our results suggest also that BMR and Msum respond to different and likely independent constraints.
",Reaction Norms in Natural Conditions: How Does Metabolic Performance Respond to Weather Variations in a Small Endotherm Facing Cold Environments?
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0085203,2014-01-15T00:00:00Z,"
We report the effects of posture and morphology on the static aerodynamic stability and control effectiveness of physical models based on the feathered dinosaur,  Microraptor gui, from the Cretaceous of China. Postures had similar lift and drag coefficients and were broadly similar when simplified metrics of gliding were considered, but they exhibited different stability characteristics depending on the position of the legs and the presence of feathers on the legs and the tail. Both stability and the function of appendages in generating maneuvering forces and torques changed as the glide angle or angle of attack were changed. These are significant because they represent an aerial environment that may have shifted during the evolution of directed aerial descent and other aerial behaviors. Certain movements were particularly effective (symmetric movements of the wings and tail in pitch, asymmetric wing movements, some tail movements). Other appendages altered their function from creating yaws at high angle of attack to rolls at low angle of attack, or reversed their function entirely. While  M. gui lived after  Archaeopteryx and likely represents a side experiment with feathered morphology, the general patterns of stability and control effectiveness suggested from the manipulations of forelimb, hindlimb and tail morphology here may help understand the evolution of flight control aerodynamics in vertebrates. Though these results rest on a single specimen, as further fossils with different morphologies are tested, the findings here could be applied in a phylogenetic context to reveal biomechanical constraints on extinct flyers arising from the need to maneuver.
",Aerodynamic Characteristics of a Feathered Dinosaur Measured Using Physical Models. Effects of Form on Static Stability and Control Effectiveness
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0138003,2015-09-30T00:00:00Z,"
Electrostatic phenomena are known to enhance both wind- and insect-mediated pollination, but have not yet been described for nectar-feeding vertebrates. Here we demonstrate that wild Anna's Hummingbirds (Calypte anna) can carry positive charges up to 800 pC while in flight (mean ± s.d.: 66 ± 129 pC). Triboelectric charging obtained by rubbing an isolated hummingbird wing against various plant structures generated charges up to 700 pC. A metal hummingbird model charged to 400 pC induced bending of floral stamens in four plants (Nicotiana, Hemerocallis, Penstemon, and Aloe spp.), and also attracted falling Lycopodium spores at distances of < 2 mm. Electrostatic forces may therefore influence pollen transfer onto nectar-feeding birds.
",Electrostatic Charge on Flying Hummingbirds and Its Potential Role in Pollination
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0059774,2013-04-03T00:00:00Z,"
        Animal colour signals used in intraspecies communications can generally be attributed to a composite effect of structural and pigmentary colours. Notably, the functional role of iridescent coloration that is ‘purely’ structural (i.e., absence of pigments) is poorly understood. Recent studies reveal that iridescent colorations can reliably indicate individual quality, but evidence of iridescence as a pure structural coloration indicative of male quality during contests and relating to an individual’s resource-holding potential (RHP) is lacking. In age- and size-controlled pairwise male-male contests that escalate from visual displays of aggression to more costly physical fights, we demonstrate that the ultraviolet-green iridescence of Cosmophasis umbratica predicts individual persistence and relates to RHP. Contest initiating males exhibited significantly narrower carapace band separation (i.e., relative spectral positions of UV and green hues) than non-initiators. Asymmetries in carapace and abdomen brightness influenced overall contest duration and escalation. As losers retreated upon having reached their own persistence limits in contests that escalated to physical fights, losers with narrower carapace band separation were significantly more persistence. We propose that the carapace UV-green iridescence of C. umbratica predicts individual persistence and is indicative of a male’s RHP. As the observed UV-green hues of C. umbratica are ‘pure’ optical products of a multilayer reflector system, we suggest that intrasexual variations in the optical properties of the scales’ chitin-air-chitin microstructures are responsible for the observed differences in carapace band separations.
      ",UV-Green Iridescence Predicts Male Quality during Jumping Spider Contests
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0088006,2014-01-31T00:00:00Z,"
Much attention has been paid to the impacts of plastics and other debris on marine organisms, but the effects of plastic on terrestrial organisms have been largely ignored. Detrimental effects of terrestrial plastic could be most pronounced in intensively human-modified landscapes (e.g., urban and agricultural areas), which are a source of much anthropogenic debris. Here, we examine the occurrence, types, landscape associations, and consequences of anthropogenic nest material in the American crow (Corvus brachyrhynchos), a North American species that breeds in both urban and agricultural landscapes. We monitored 195 nestlings in 106 nests across an urban and agricultural gradient in the Sacramento Valley, California, USA. We found that 85.2% of crow nests contained anthropogenic material, and 11 of 195 nestlings (5.6%) were entangled in their nests. The length of the material was greater in nests in agricultural territories than in urban territories, and the odds of entanglement increased 7.55 times for each meter of anthropogenic material in the nest. Fledging success was significantly lower for entangled than for unentangled nestlings. In all environments, particularly urban, agricultural, and marine, careful disposal of potential hazards (string, packing and hay bale twine, balloon ribbon, wire, fishing line) could reduce the occurrence of entanglement of nestling birds.
",Plastic and the Nest Entanglement of Urban and Agricultural Crows
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0093829,2014-04-10T00:00:00Z,"
Models of character evolution often assume a single mode of evolutionary change, such as continuous, or discrete. Here I provide an example in which a character exhibits both types of change. Hummingbirds in the genus Selasphorus produce sound with fluttering tail-feathers during courtship. The ancestral character state within Selasphorus is production of sound with an inner tail-feather, R2, in which the sound usually evolves gradually. Calliope and Allen's Hummingbirds have evolved autapomorphic acoustic mechanisms that involve feather-feather interactions. I develop a source-filter model of these interactions. The ‘source’ comprises feather(s) that are both necessary and sufficient for sound production, and are aerodynamically coupled to neighboring feathers, which act as filters. Filters are unnecessary or insufficient for sound production, but may evolve to become sources. Allen's Hummingbird has evolved to produce sound with two sources, one with feather R3, another frequency-modulated sound with R4, and their interaction frequencies. Allen's R2 retains the ancestral character state, a ∼1 kHz “ghost” fundamental frequency masked by R3, which is revealed when R3 is experimentally removed. In the ancestor to Allen's Hummingbird, the dominant frequency has ‘hopped’ to the second harmonic without passing through intermediate frequencies. This demonstrates that although the fundamental frequency of a communication sound may usually evolve gradually, occasional jumps from one character state to another can occur in a discrete fashion. Accordingly, mapping acoustic characters on a phylogeny may produce misleading results if the physical mechanism of production is not known.
","Harmonic Hopping, and Both Punctuated and Gradual Evolution of Acoustic Characters in Selasphorus Hummingbird Tail-Feathers"
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0144600,2016-01-05T00:00:00Z,"
Bird-window collisions are a major and poorly-understood generator of bird mortality. In North America, studies of this topic tend to be focused east of the Mississippi River, resulting in a paucity of data from the Western flyways. Additionally, few available data can critically evaluate factors such as time of day, sex and age bias, and effect of window pane size on collisions. We collected and analyzed 5 years of window strike data from a 3-story building in a large urban park in San Francisco, California. To evaluate our window collision data in context, we collected weekly data on local bird abundance in the adjacent parkland. Our study asks two overarching questions: first–what aspects of a bird’s biology might make them more likely to fatally strike windows; and second, what characteristics of a building’s design contribute to bird-window collisions. We used a dataset of 308 fatal bird strikes to examine the relationships of strikes relative to age, sex, time of day, time of year, and a variety of other factors, including mitigation efforts. We found that actively migrating birds may not be major contributors to collisions as has been found elsewhere. We found that males and young birds were both significantly overrepresented relative to their abundance in the habitat surrounding the building. We also analyzed the effect of external window shades as mitigation, finding that an overall reduction in large panes, whether covered or in some way broken up with mullions, effectively reduced window collisions. We conclude that effective mitigation or design will be required in all seasons, but that breeding seasons and migratory seasons are most critical, especially for low-rise buildings and other sites away from urban migrant traps. Finally, strikes occur throughout the day, but mitigation may be most effective in the morning and midday.
","Bird-Window Collisions at a West-Coast Urban Park Museum: Analyses of Bird Biology and Window Attributes from Golden Gate Park, San Francisco"
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0113890,2014-12-04T00:00:00Z,"
The trade-off between parents feeding themselves and their young is an important life history problem that can be considered in terms of optimal behavioral strategies. Recent studies on birds have tested how parents allocate the food between themselves and their young. Until now the effect of food consumption by parent birds on their food delivery to their young as well as other parental activities has rarely been studied. I have previously shown that parent Palestine sunbirds (Nectarinia osea) will consume nectar and liquidized arthropods from artificial feeders. However, they will only feed their young with whole arthropods. This provided a unique opportunity to experimentally manipulate the food eaten by parents independent of that fed to their offspring. Here, I hypothesized that parents invest in their current young according to the quality of food that they themselves consume. Breeding pairs with two or three nestlings were provided with feeders containing water (control), sucrose solution (0.75 mol) or liquidized mealworms mixed with sucrose solution (0.75 mol). As food quality in feeders increased (from water up to liquidized mealworms mixed with sucrose solution): 1) Parents (especially females) increased their food delivery of whole arthropod prey to their young. 2) Only males increased their nest guarding effort. Nestling food intake and growth rate increased with increasing food quality of parents and decreasing brood size. These results imply that increasing the nutrient content of foods consumed by parent sunbirds allow them to increase the rate at which other foods are delivered to their young and to increase the time spent on other parental care activities.
",Parental Self-Feeding Effects on Parental Care Levels and Time Allocation in Palestine Sunbirds
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0029457,2012-01-06T00:00:00Z,"
        Spoken language and learned song are complex communication behaviors found in only a few species, including humans and three groups of distantly related birds – songbirds, parrots, and hummingbirds. Despite their large phylogenetic distances, these vocal learners show convergent behaviors and associated brain pathways for vocal communication. However, it is not clear whether this behavioral and anatomical convergence is associated with molecular convergence. Here we used oligo microarrays to screen for genes differentially regulated in brain nuclei necessary for producing learned vocalizations relative to adjacent brain areas that control other behaviors in avian vocal learners versus vocal non-learners. A top candidate gene in our screen was a calcium-binding protein, parvalbumin (PV). In situ hybridization verification revealed that PV was expressed significantly higher throughout the song motor pathway, including brainstem vocal motor neurons relative to the surrounding brain regions of all distantly related avian vocal learners. This differential expression was specific to PV and vocal learners, as it was not found in avian vocal non-learners nor for control genes in learners and non-learners. Similar to the vocal learning birds, higher PV up-regulation was found in the brainstem tongue motor neurons used for speech production in humans relative to a non-human primate, macaques. These results suggest repeated convergent evolution of differential PV up-regulation in the brains of vocal learners separated by more than 65–300 million years from a common ancestor and that the specialized behaviors of learned song and speech may require extra calcium buffering and signaling.
      ",Convergent Differential Regulation of Parvalbumin in the Brains of Vocal Learners
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0172422,2017-02-17T00:00:00Z,"
Supplementary feeding of garden birds generally has benefits for both bird populations and human wellbeing. Birds have excellent colour vision, and show preferences for food items of particular colours, but research into colour preferences associated with artificial feeders is limited to hummingbirds. Here, we investigated the colour preferences of common UK garden birds foraging at seed-dispensing artificial feeders containing identical food. We presented birds simultaneously with an array of eight differently coloured feeders, and recorded the number of visits made to each colour over 370 30-minute observation periods in the winter of 2014/15. In addition, we surveyed visitors to a garden centre and science festival to determine the colour preferences of likely purchasers of seed feeders. Our results suggest that silver and green feeders were visited by higher numbers of individuals of several common garden bird species, while red and yellow feeders received fewer visits. In contrast, people preferred red, yellow, blue and green feeders. We suggest that green feeders may be simultaneously marketable and attractive to foraging birds.
",Colour preferences of UK garden birds at supplementary seed feeders
Calypte anna,3,Anna's Hummingbird,49.26476,-123.25257,24,10.1371/journal.pone.0125659,2015-06-03T00:00:00Z,"
Hummingbirds are known to defend food resources such as nectar sources from encroachment by competitors (including conspecifics). These competitive intraspecific interactions provide an opportunity to quantify the biomechanics of hummingbird flight performance during ecologically relevant natural behavior. We recorded the three-dimensional flight trajectories of Ruby-throated Hummingbirds defending, being chased from and freely departing from a feeder. These trajectories allowed us to compare natural flight performance to earlier laboratory measurements of maximum flight speed, aerodynamic force generation and power estimates. During field observation, hummingbirds rarely approached the maximal flight speeds previously reported from wind tunnel tests and never did so during level flight. However, the accelerations and rates of change in kinetic and potential energy we recorded indicate that these hummingbirds likely operated near the maximum of their flight force and metabolic power capabilities during these competitive interactions. Furthermore, although birds departing from the feeder while chased did so faster than freely-departing birds, these speed gains were accomplished by modulating kinetic and potential energy gains (or losses) rather than increasing overall power output, essentially trading altitude for speed during their evasive maneuver. Finally, the trajectories of defending birds were directed toward the position of the encroaching bird rather than the feeder.
",Field Flight Dynamics of Hummingbirds during Territory Encroachment and Defense
Turdus migratorius,1,American Robin,49.26476,-123.25257,55,10.1371/journal.pone.0123633,2015-04-29T00:00:00Z,"
Some animals modify the environment in ways that can influence the resources available to other species. Because red squirrels (Tamiasciurus hudsonicus) create large piles of conifer-cone debris (middens) in which they store cones, squirrels concentrate resources that might affect biodiversity locally. To determine whether other animals are attracted to midden sites beyond their affinity for the same resources that attract red squirrels, we assessed associations between middens, mammals, and birds at population and community levels. We surveyed 75 middens where residency rates of red squirrels varied during the previous five years; sampling along this residency gradient permitted us to evaluate the influence of resources at middens beyond the influence of a resident squirrel. At each location, we quantified vegetation, landscape structure, abundance of conifer cones, and midden structure, and used capture–recapture, distance sampling, and remote cameras to quantify presence, abundance, and species richness of mammals and birds. Red squirrels and the resources they concentrated at middens influenced mammals and birds at the population scale and to a lesser extent at the community scale. At middens with higher residency rates of red squirrels, richness of medium and large mammals increased markedly and species richness of birds increased slightly. After accounting for local forest characteristics, however, only species richness of medium-to-large mammals was associated with a red squirrel being resident during surveys. In areas where red squirrels were resident during surveys or in areas with greater amounts of resources concentrated by red squirrels, abundances of two of four small mammal species and two of four bird species increased. We conclude that the presence of this ecosystem modifier and the resources it concentrates influence abundance of some mammals and birds, which may have implications for maintaining biodiversity across the wide geographic range inhabited by red squirrels and other larderhoarding animals.
",Red Squirrel Middens Influence Abundance but Not Diversity of Other Vertebrates
